Date,Store ID,Product ID,Units Sold,Price,Discount,Inventory Level,Competitor Pricing,Holiday/Promotion,Weather Condition,lag1_units,lag2_units,lag3_units,rolling_3d_avg,price_gap,day_of_week,month,year,is_weekend,promo_flag,weather_idx,next_day_units_sold
2022-06-25,S001,P0001,202,19.9,5,454,17.02,1,Snowy,95.0,268.0,238.0,200.33333333333334,2.879999999999999,5,6,2022,1,1,2,8.0
2022-06-26,S001,P0001,8,23.59,5,74,20.6,1,Rainy,202.0,95.0,268.0,188.33333333333334,2.9899999999999984,6,6,2022,1,1,1,48.0
2022-06-27,S001,P0001,48,11.81,0,421,14.38,0,Snowy,8.0,202.0,95.0,101.66666666666667,-2.5700000000000003,0,6,2022,0,0,2,256.0
2022-06-28,S001,P0001,256,15.81,10,332,17.15,0,Snowy,48.0,8.0,202.0,86.0,-1.339999999999998,1,6,2022,0,0,2,22.0
2022-06-29,S001,P0001,22,80.64,0,58,85.29,1,Rainy,256.0,48.0,8.0,104.0,-4.650000000000006,2,6,2022,0,1,1,151.0
2022-06-30,S001,P0001,151,74.75,5,452,73.99,0,Sunny,22.0,256.0,48.0,108.66666666666667,0.7600000000000051,3,6,2022,0,0,3,35.0
2022-07-01,S001,P0001,35,43.74,0,372,39.82,0,Sunny,151.0,22.0,256.0,143.0,3.9200000000000017,4,7,2022,0,0,3,8.0
2022-07-02,S001,P0001,8,42.42,0,61,40.55,0,Cloudy,35.0,151.0,22.0,69.33333333333333,1.8700000000000045,5,7,2022,1,0,0,92.0
2022-07-03,S001,P0001,92,79.84,0,149,78.34,1,Rainy,8.0,35.0,151.0,64.66666666666667,1.5,6,7,2022,1,1,1,143.0
2022-07-04,S001,P0001,143,15.79,15,483,19.12,1,Cloudy,92.0,8.0,35.0,45.0,-3.330000000000002,0,7,2022,0,1,0,75.0
2022-07-05,S001,P0001,75,81.22,10,104,84.72,1,Snowy,143.0,92.0,8.0,81.0,-3.5,1,7,2022,0,1,2,4.0
2022-07-06,S001,P0001,4,46.96,20,305,49.08,1,Rainy,75.0,143.0,92.0,103.33333333333333,-2.1199999999999974,2,7,2022,0,1,1,70.0
2022-07-07,S001,P0001,70,96.25,5,115,94.4,0,Snowy,4.0,75.0,143.0,74.0,1.8499999999999943,3,7,2022,0,0,2,118.0
2022-07-08,S001,P0001,118,78.51,5,145,79.41,1,Snowy,70.0,4.0,75.0,49.666666666666664,-0.8999999999999915,4,7,2022,0,1,2,6.0
2022-07-09,S001,P0001,6,56.87,20,190,56.37,0,Cloudy,118.0,70.0,4.0,64.0,0.5,5,7,2022,1,0,0,56.0
2022-07-10,S001,P0001,56,35.38,0,475,35.22,0,Sunny,6.0,118.0,70.0,64.66666666666667,0.1600000000000037,6,7,2022,1,0,3,310.0
2022-07-11,S001,P0001,310,70.64,15,429,73.95,0,Cloudy,56.0,6.0,118.0,60.0,-3.3100000000000023,0,7,2022,0,0,0,87.0
2022-07-12,S001,P0001,87,37.08,20,152,32.6,0,Rainy,310.0,56.0,6.0,124.0,4.479999999999997,1,7,2022,0,0,1,194.0
2022-07-13,S001,P0001,194,45.95,15,329,45.45,1,Cloudy,87.0,310.0,56.0,151.0,0.5,2,7,2022,0,1,0,374.0
2022-07-14,S001,P0001,374,97.5,20,399,94.97,0,Snowy,194.0,87.0,310.0,197.0,2.530000000000001,3,7,2022,0,0,2,63.0
2022-07-15,S001,P0001,63,49.01,15,82,45.88,1,Cloudy,374.0,194.0,87.0,218.33333333333334,3.1299999999999955,4,7,2022,0,1,0,39.0
2022-07-16,S001,P0001,39,79.94,0,87,83.3,1,Cloudy,63.0,374.0,194.0,210.33333333333334,-3.3599999999999994,5,7,2022,1,1,0,12.0
2022-07-17,S001,P0001,12,33.84,20,63,29.74,1,Sunny,39.0,63.0,374.0,158.66666666666666,4.100000000000005,6,7,2022,1,1,3,42.0
2022-07-18,S001,P0001,42,34.46,10,193,37.37,0,Sunny,12.0,39.0,63.0,38.0,-2.9099999999999966,0,7,2022,0,0,3,179.0
2022-07-19,S001,P0001,179,56.65,10,238,54.38,1,Rainy,42.0,12.0,39.0,31.0,2.269999999999996,1,7,2022,0,1,1,114.0
2022-07-20,S001,P0001,114,81.18,0,392,77.62,1,Cloudy,179.0,42.0,12.0,77.66666666666667,3.5600000000000023,2,7,2022,0,1,0,183.0
2022-07-21,S001,P0001,183,36.04,20,498,40.66,0,Sunny,114.0,179.0,42.0,111.66666666666667,-4.619999999999997,3,7,2022,0,0,3,88.0
2022-07-22,S001,P0001,88,92.32,10,422,94.95,0,Cloudy,183.0,114.0,179.0,158.66666666666666,-2.6300000000000097,4,7,2022,0,0,0,236.0
2022-07-23,S001,P0001,236,45.02,0,315,47.05,0,Snowy,88.0,183.0,114.0,128.33333333333334,-2.029999999999994,5,7,2022,1,0,2,292.0
2022-07-24,S001,P0001,292,43.51,15,337,39.9,1,Snowy,236.0,88.0,183.0,169.0,3.6099999999999994,6,7,2022,1,1,2,34.0
2022-07-25,S001,P0001,34,44.95,20,96,43.78,1,Snowy,292.0,236.0,88.0,205.33333333333334,1.1700000000000017,0,7,2022,0,1,2,153.0
2022-07-26,S001,P0001,153,30.28,10,212,26.82,1,Sunny,34.0,292.0,236.0,187.33333333333334,3.460000000000001,1,7,2022,0,1,3,266.0
2022-07-27,S001,P0001,266,80.67,15,404,82.11,1,Snowy,153.0,34.0,292.0,159.66666666666666,-1.4399999999999977,2,7,2022,0,1,2,312.0
2022-07-28,S001,P0001,312,74.05,15,314,74.41,1,Cloudy,266.0,153.0,34.0,151.0,-0.35999999999999943,3,7,2022,0,1,0,177.0
2022-07-29,S001,P0001,177,45.77,0,304,47.74,0,Sunny,312.0,266.0,153.0,243.66666666666666,-1.9699999999999989,4,7,2022,0,0,3,202.0
2022-07-30,S001,P0001,202,99.17,20,418,101.36,0,Cloudy,177.0,312.0,266.0,251.66666666666666,-2.1899999999999977,5,7,2022,1,0,0,322.0
2022-07-31,S001,P0001,322,87.79,0,423,86.17,0,Sunny,202.0,177.0,312.0,230.33333333333334,1.6200000000000045,6,7,2022,1,0,3,67.0
2022-08-01,S001,P0001,67,28.22,15,73,29.58,1,Rainy,322.0,202.0,177.0,233.66666666666666,-1.3599999999999994,0,8,2022,0,1,1,141.0
2022-08-02,S001,P0001,141,87.87,0,252,90.51,0,Cloudy,67.0,322.0,202.0,197.0,-2.6400000000000006,1,8,2022,0,0,0,224.0
2022-08-03,S001,P0001,224,25.2,20,329,22.86,1,Snowy,141.0,67.0,322.0,176.66666666666666,2.34,2,8,2022,0,1,2,276.0
2022-08-04,S001,P0001,276,65.97,15,405,67.54,0,Cloudy,224.0,141.0,67.0,144.0,-1.5700000000000074,3,8,2022,0,0,0,27.0
2022-08-05,S001,P0001,27,87.72,10,427,83.51,1,Snowy,276.0,224.0,141.0,213.66666666666666,4.209999999999994,4,8,2022,0,1,2,229.0
2022-08-06,S001,P0001,229,64.06,15,320,64.54,0,Snowy,27.0,276.0,224.0,175.66666666666666,-0.480000000000004,5,8,2022,1,0,2,244.0
2022-08-07,S001,P0001,244,58.96,15,420,60.11,0,Rainy,229.0,27.0,276.0,177.33333333333334,-1.1499999999999986,6,8,2022,1,0,1,46.0
2022-08-08,S001,P0001,46,99.12,0,338,99.98,0,Snowy,244.0,229.0,27.0,166.66666666666666,-0.8599999999999994,0,8,2022,0,0,2,208.0
2022-08-09,S001,P0001,208,98.6,5,211,98.28,0,Sunny,46.0,244.0,229.0,173.0,0.3199999999999932,1,8,2022,0,0,3,16.0
2022-08-10,S001,P0001,16,62.69,5,278,63.49,1,Sunny,208.0,46.0,244.0,166.0,-0.8000000000000043,2,8,2022,0,1,3,178.0
2022-08-11,S001,P0001,178,33.11,5,479,30.79,0,Rainy,16.0,208.0,46.0,90.0,2.3200000000000003,3,8,2022,0,0,1,153.0
2022-08-12,S001,P0001,153,40.65,15,182,42.0,1,Cloudy,178.0,16.0,208.0,134.0,-1.3500000000000014,4,8,2022,0,1,0,71.0
2022-08-13,S001,P0001,71,57.41,10,77,60.47,1,Cloudy,153.0,178.0,16.0,115.66666666666667,-3.0600000000000023,5,8,2022,1,1,0,344.0
2022-08-14,S001,P0001,344,79.74,20,492,78.1,0,Rainy,71.0,153.0,178.0,134.0,1.6400000000000006,6,8,2022,1,0,1,156.0
2022-08-15,S001,P0001,156,95.07,10,187,92.8,0,Sunny,344.0,71.0,153.0,189.33333333333334,2.269999999999996,0,8,2022,0,0,3,129.0
2022-08-16,S001,P0001,129,70.95,5,348,72.86,1,Rainy,156.0,344.0,71.0,190.33333333333334,-1.9099999999999966,1,8,2022,0,1,1,248.0
2022-08-17,S001,P0001,248,25.53,10,404,27.14,1,Cloudy,129.0,156.0,344.0,209.66666666666666,-1.6099999999999994,2,8,2022,0,1,0,4.0
2022-08-18,S001,P0001,4,41.42,5,70,43.64,1,Sunny,248.0,129.0,156.0,177.66666666666666,-2.219999999999999,3,8,2022,0,1,3,178.0
2022-08-19,S001,P0001,178,21.86,0,192,23.9,0,Rainy,4.0,248.0,129.0,127.0,-2.039999999999999,4,8,2022,0,0,1,376.0
2022-08-20,S001,P0001,376,80.76,5,418,82.52,1,Snowy,178.0,4.0,248.0,143.33333333333334,-1.759999999999991,5,8,2022,1,1,2,176.0
2022-08-21,S001,P0001,176,97.35,15,263,102.28,0,Rainy,376.0,178.0,4.0,186.0,-4.930000000000007,6,8,2022,1,0,1,74.0
2022-08-22,S001,P0001,74,61.73,15,248,61.65,0,Sunny,176.0,376.0,178.0,243.33333333333334,0.0799999999999983,0,8,2022,0,0,3,227.0
2022-08-23,S001,P0001,227,82.81,20,497,79.69,0,Cloudy,74.0,176.0,376.0,208.66666666666666,3.1200000000000045,1,8,2022,0,0,0,42.0
2022-08-24,S001,P0001,42,44.19,5,298,46.53,1,Rainy,227.0,74.0,176.0,159.0,-2.3400000000000034,2,8,2022,0,1,1,63.0
2022-08-25,S001,P0001,63,33.23,5,260,33.56,1,Rainy,42.0,227.0,74.0,114.33333333333333,-0.3300000000000054,3,8,2022,0,1,1,165.0
2022-08-26,S001,P0001,165,42.44,5,355,46.87,1,Sunny,63.0,42.0,227.0,110.66666666666667,-4.43,4,8,2022,0,1,3,225.0
2022-08-27,S001,P0001,225,80.7,5,341,82.68,1,Sunny,165.0,63.0,42.0,90.0,-1.980000000000004,5,8,2022,1,1,3,11.0
2022-08-28,S001,P0001,11,45.23,5,65,41.33,1,Sunny,225.0,165.0,63.0,151.0,3.8999999999999986,6,8,2022,1,1,3,180.0
2022-08-29,S001,P0001,180,72.86,0,205,76.81,0,Cloudy,11.0,225.0,165.0,133.66666666666666,-3.950000000000003,0,8,2022,0,0,0,164.0
2022-08-30,S001,P0001,164,37.33,0,270,40.49,0,Snowy,180.0,11.0,225.0,138.66666666666666,-3.1600000000000037,1,8,2022,0,0,2,204.0
2022-08-31,S001,P0001,204,25.2,15,278,29.05,0,Sunny,164.0,180.0,11.0,118.33333333333333,-3.8500000000000014,2,8,2022,0,0,3,17.0
2022-09-01,S001,P0001,17,50.89,15,61,47.53,1,Snowy,204.0,164.0,180.0,182.66666666666666,3.3599999999999994,3,9,2022,0,1,2,155.0
2022-09-02,S001,P0001,155,38.87,0,157,37.89,0,Rainy,17.0,204.0,164.0,128.33333333333334,0.9799999999999969,4,9,2022,0,0,1,153.0
2022-09-03,S001,P0001,153,13.1,0,179,16.11,0,Sunny,155.0,17.0,204.0,125.33333333333333,-3.01,5,9,2022,1,0,3,59.0
2022-09-04,S001,P0001,59,37.08,0,290,32.63,0,Rainy,153.0,155.0,17.0,108.33333333333333,4.449999999999996,6,9,2022,1,0,1,64.0
2022-09-05,S001,P0001,64,39.31,15,460,35.96,0,Snowy,59.0,153.0,155.0,122.33333333333333,3.3500000000000014,0,9,2022,0,0,2,365.0
2022-09-06,S001,P0001,365,95.87,0,385,95.64,0,Cloudy,64.0,59.0,153.0,92.0,0.23000000000000398,1,9,2022,0,0,0,71.0
2022-09-07,S001,P0001,71,37.45,10,95,36.16,1,Sunny,365.0,64.0,59.0,162.66666666666666,1.2900000000000063,2,9,2022,0,1,3,48.0
2022-09-08,S001,P0001,48,16.62,20,83,15.11,1,Cloudy,71.0,365.0,64.0,166.66666666666666,1.5100000000000016,3,9,2022,0,1,0,0.0
2022-09-09,S001,P0001,0,38.45,20,220,39.51,1,Sunny,48.0,71.0,365.0,161.33333333333334,-1.0599999999999952,4,9,2022,0,1,3,228.0
2022-09-10,S001,P0001,228,84.98,20,344,84.45,0,Rainy,0.0,48.0,71.0,39.666666666666664,0.5300000000000011,5,9,2022,1,0,1,276.0
2022-09-11,S001,P0001,276,36.82,20,315,41.07,0,Cloudy,228.0,0.0,48.0,92.0,-4.25,6,9,2022,1,0,0,351.0
2022-09-12,S001,P0001,351,96.51,20,388,99.35,1,Snowy,276.0,228.0,0.0,168.0,-2.839999999999989,0,9,2022,0,1,2,461.0
2022-09-13,S001,P0001,461,85.21,20,498,83.81,1,Cloudy,351.0,276.0,228.0,285.0,1.3999999999999915,1,9,2022,0,1,0,89.0
2022-09-14,S001,P0001,89,56.58,0,339,58.26,0,Sunny,461.0,351.0,276.0,362.6666666666667,-1.6799999999999997,2,9,2022,0,0,3,380.0
2022-09-15,S001,P0001,380,52.62,15,470,52.38,1,Rainy,89.0,461.0,351.0,300.3333333333333,0.23999999999999488,3,9,2022,0,1,1,64.0
2022-09-16,S001,P0001,64,90.5,20,111,88.37,1,Sunny,380.0,89.0,461.0,310.0,2.1299999999999955,4,9,2022,0,1,3,183.0
2022-09-17,S001,P0001,183,62.9,15,420,59.01,0,Snowy,64.0,380.0,89.0,177.66666666666666,3.8900000000000006,5,9,2022,1,0,2,46.0
2022-09-18,S001,P0001,46,44.61,15,334,39.92,1,Cloudy,183.0,64.0,380.0,209.0,4.689999999999998,6,9,2022,1,1,0,277.0
2022-09-19,S001,P0001,277,22.62,10,423,18.38,1,Sunny,46.0,183.0,64.0,97.66666666666667,4.240000000000002,0,9,2022,0,1,3,138.0
2022-09-20,S001,P0001,138,79.71,10,422,84.2,1,Cloudy,277.0,46.0,183.0,168.66666666666666,-4.490000000000009,1,9,2022,0,1,0,83.0
2022-09-21,S001,P0001,83,32.67,10,355,28.61,1,Rainy,138.0,277.0,46.0,153.66666666666666,4.060000000000002,2,9,2022,0,1,1,150.0
2022-09-22,S001,P0001,150,49.37,20,408,52.15,1,Cloudy,83.0,138.0,277.0,166.0,-2.780000000000001,3,9,2022,0,1,0,31.0
2022-09-23,S001,P0001,31,51.67,20,263,53.49,1,Snowy,150.0,83.0,138.0,123.66666666666667,-1.8200000000000003,4,9,2022,0,1,2,148.0
2022-09-24,S001,P0001,148,85.0,0,468,84.44,1,Rainy,31.0,150.0,83.0,88.0,0.5600000000000023,5,9,2022,1,1,1,263.0
2022-09-25,S001,P0001,263,94.64,10,270,94.17,1,Sunny,148.0,31.0,150.0,109.66666666666667,0.46999999999999886,6,9,2022,1,1,3,248.0
2022-09-26,S001,P0001,248,43.75,15,362,43.92,1,Cloudy,263.0,148.0,31.0,147.33333333333334,-0.1700000000000017,0,9,2022,0,1,0,41.0
2022-09-27,S001,P0001,41,76.75,15,103,81.28,0,Sunny,248.0,263.0,148.0,219.66666666666666,-4.530000000000001,1,9,2022,0,0,3,36.0
2022-09-28,S001,P0001,36,46.66,5,104,42.76,1,Sunny,41.0,248.0,263.0,184.0,3.8999999999999986,2,9,2022,0,1,3,108.0
2022-09-29,S001,P0001,108,58.28,0,110,56.66,1,Rainy,36.0,41.0,248.0,108.33333333333333,1.6200000000000045,3,9,2022,0,1,1,59.0
2022-09-30,S001,P0001,59,66.84,10,214,65.54,1,Cloudy,108.0,36.0,41.0,61.666666666666664,1.2999999999999972,4,9,2022,0,1,0,201.0
2022-10-01,S001,P0001,201,58.74,10,212,62.94,0,Snowy,59.0,108.0,36.0,67.66666666666667,-4.199999999999996,5,10,2022,1,0,2,336.0
2022-10-02,S001,P0001,336,79.35,20,361,79.48,0,Snowy,201.0,59.0,108.0,122.66666666666667,-0.13000000000000966,6,10,2022,1,0,2,125.0
2022-10-03,S001,P0001,125,87.39,5,139,85.33,1,Rainy,336.0,201.0,59.0,198.66666666666666,2.0600000000000023,0,10,2022,0,1,1,17.0
2022-10-04,S001,P0001,17,38.73,0,197,38.79,0,Rainy,125.0,336.0,201.0,220.66666666666666,-0.060000000000002274,1,10,2022,0,0,1,25.0
2022-10-05,S001,P0001,25,19.32,10,159,16.25,1,Sunny,17.0,125.0,336.0,159.33333333333334,3.0700000000000003,2,10,2022,0,1,3,39.0
2022-10-06,S001,P0001,39,73.1,15,118,77.49,0,Rainy,25.0,17.0,125.0,55.666666666666664,-4.390000000000001,3,10,2022,0,0,1,322.0
2022-10-07,S001,P0001,322,38.45,10,446,41.12,1,Sunny,39.0,25.0,17.0,27.0,-2.6699999999999946,4,10,2022,0,1,3,169.0
2022-10-08,S001,P0001,169,73.17,15,270,75.17,0,Snowy,322.0,39.0,25.0,128.66666666666666,-2.0,5,10,2022,1,0,2,52.0
2022-10-09,S001,P0001,52,80.46,20,91,83.16,0,Rainy,169.0,322.0,39.0,176.66666666666666,-2.700000000000003,6,10,2022,1,0,1,300.0
2022-10-10,S001,P0001,300,77.43,0,343,81.59,1,Rainy,52.0,169.0,322.0,181.0,-4.159999999999997,0,10,2022,0,1,1,12.0
2022-10-11,S001,P0001,12,72.38,10,97,75.36,1,Cloudy,300.0,52.0,169.0,173.66666666666666,-2.980000000000004,1,10,2022,0,1,0,315.0
2022-10-12,S001,P0001,315,78.14,15,498,76.05,0,Snowy,12.0,300.0,52.0,121.33333333333333,2.0900000000000034,2,10,2022,0,0,2,9.0
2022-10-13,S001,P0001,9,90.38,20,90,93.62,0,Sunny,315.0,12.0,300.0,209.0,-3.240000000000009,3,10,2022,0,0,3,317.0
2022-10-14,S001,P0001,317,16.47,0,414,18.67,1,Snowy,9.0,315.0,12.0,112.0,-2.200000000000003,4,10,2022,0,1,2,57.0
2022-10-15,S001,P0001,57,69.84,10,58,69.96,1,Cloudy,317.0,9.0,315.0,213.66666666666666,-0.11999999999999034,5,10,2022,1,1,0,113.0
2022-10-16,S001,P0001,113,41.81,15,120,38.68,1,Snowy,57.0,317.0,9.0,127.66666666666667,3.1300000000000026,6,10,2022,1,1,2,353.0
2022-10-17,S001,P0001,353,63.43,10,440,62.88,0,Snowy,113.0,57.0,317.0,162.33333333333334,0.5499999999999972,0,10,2022,0,0,2,274.0
2022-10-18,S001,P0001,274,83.62,10,403,79.44,1,Cloudy,353.0,113.0,57.0,174.33333333333334,4.180000000000007,1,10,2022,0,1,0,50.0
2022-10-19,S001,P0001,50,67.28,0,125,69.32,0,Rainy,274.0,353.0,113.0,246.66666666666666,-2.039999999999992,2,10,2022,0,0,1,116.0
2022-10-20,S001,P0001,116,43.3,5,325,40.78,1,Sunny,50.0,274.0,353.0,225.66666666666666,2.519999999999996,3,10,2022,0,1,3,37.0
2022-10-21,S001,P0001,37,18.16,0,99,20.35,1,Snowy,116.0,50.0,274.0,146.66666666666666,-2.1900000000000013,4,10,2022,0,1,2,39.0
2022-10-22,S001,P0001,39,53.26,15,211,53.92,0,Cloudy,37.0,116.0,50.0,67.66666666666667,-0.6600000000000037,5,10,2022,1,0,0,136.0
2022-10-23,S001,P0001,136,83.95,10,192,88.37,0,Cloudy,39.0,37.0,116.0,64.0,-4.420000000000002,6,10,2022,1,0,0,295.0
2022-10-24,S001,P0001,295,86.49,20,367,91.27,0,Cloudy,136.0,39.0,37.0,70.66666666666667,-4.780000000000001,0,10,2022,0,0,0,37.0
2022-10-25,S001,P0001,37,96.07,10,72,99.33,1,Cloudy,295.0,136.0,39.0,156.66666666666666,-3.260000000000005,1,10,2022,0,1,0,39.0
2022-10-26,S001,P0001,39,22.95,20,77,24.46,0,Snowy,37.0,295.0,136.0,156.0,-1.5100000000000016,2,10,2022,0,0,2,248.0
2022-10-27,S001,P0001,248,72.39,20,304,76.3,0,Cloudy,39.0,37.0,295.0,123.66666666666667,-3.9099999999999966,3,10,2022,0,0,0,203.0
2022-10-28,S001,P0001,203,65.56,0,361,68.64,0,Rainy,248.0,39.0,37.0,108.0,-3.0799999999999983,4,10,2022,0,0,1,97.0
2022-10-29,S001,P0001,97,54.42,15,244,59.37,1,Rainy,203.0,248.0,39.0,163.33333333333334,-4.949999999999996,5,10,2022,1,1,1,70.0
2022-10-30,S001,P0001,70,70.73,5,352,75.62,0,Cloudy,97.0,203.0,248.0,182.66666666666666,-4.890000000000001,6,10,2022,1,0,0,14.0
2022-10-31,S001,P0001,14,20.5,5,59,20.73,1,Cloudy,70.0,97.0,203.0,123.33333333333333,-0.23000000000000043,0,10,2022,0,1,0,171.0
2022-11-01,S001,P0001,171,67.35,15,187,64.22,1,Rainy,14.0,70.0,97.0,60.333333333333336,3.1299999999999955,1,11,2022,0,1,1,136.0
2022-11-02,S001,P0001,136,55.6,5,414,52.77,1,Sunny,171.0,14.0,70.0,85.0,2.8299999999999983,2,11,2022,0,1,3,179.0
2022-11-03,S001,P0001,179,47.34,5,341,42.41,0,Snowy,136.0,171.0,14.0,107.0,4.930000000000007,3,11,2022,0,0,2,161.0
2022-11-04,S001,P0001,161,57.43,10,207,53.14,1,Sunny,179.0,136.0,171.0,162.0,4.289999999999999,4,11,2022,0,1,3,305.0
2022-11-05,S001,P0001,305,68.07,15,386,71.62,0,Cloudy,161.0,179.0,136.0,158.66666666666666,-3.5500000000000114,5,11,2022,1,0,0,171.0
2022-11-06,S001,P0001,171,72.66,20,403,67.92,0,Snowy,305.0,161.0,179.0,215.0,4.739999999999995,6,11,2022,1,0,2,112.0
2022-11-07,S001,P0001,112,36.66,5,176,41.25,1,Sunny,171.0,305.0,161.0,212.33333333333334,-4.590000000000003,0,11,2022,0,1,3,139.0
2022-11-08,S001,P0001,139,26.01,15,244,26.27,1,Cloudy,112.0,171.0,305.0,196.0,-0.259999999999998,1,11,2022,0,1,0,105.0
2022-11-09,S001,P0001,105,64.86,5,462,65.06,0,Rainy,139.0,112.0,171.0,140.66666666666666,-0.20000000000000284,2,11,2022,0,0,1,30.0
2022-11-10,S001,P0001,30,16.23,15,319,16.97,0,Sunny,105.0,139.0,112.0,118.66666666666667,-0.7399999999999984,3,11,2022,0,0,3,77.0
2022-11-11,S001,P0001,77,34.73,5,101,32.96,0,Cloudy,30.0,105.0,139.0,91.33333333333333,1.769999999999996,4,11,2022,0,0,0,123.0
2022-11-12,S001,P0001,123,70.68,10,238,66.75,0,Rainy,77.0,30.0,105.0,70.66666666666667,3.930000000000007,5,11,2022,1,0,1,79.0
2022-11-13,S001,P0001,79,50.52,15,494,46.51,0,Rainy,123.0,77.0,30.0,76.66666666666667,4.010000000000005,6,11,2022,1,0,1,8.0
2022-11-14,S001,P0001,8,77.41,0,99,74.8,1,Cloudy,79.0,123.0,77.0,93.0,2.6099999999999994,0,11,2022,0,1,0,24.0
2022-11-15,S001,P0001,24,62.9,20,172,63.16,0,Rainy,8.0,79.0,123.0,70.0,-0.259999999999998,1,11,2022,0,0,1,137.0
2022-11-16,S001,P0001,137,70.57,20,406,68.87,0,Rainy,24.0,8.0,79.0,37.0,1.6999999999999886,2,11,2022,0,0,1,10.0
2022-11-17,S001,P0001,10,93.26,5,57,88.62,0,Cloudy,137.0,24.0,8.0,56.333333333333336,4.640000000000001,3,11,2022,0,0,0,107.0
2022-11-18,S001,P0001,107,57.49,5,152,54.07,0,Cloudy,10.0,137.0,24.0,57.0,3.4200000000000017,4,11,2022,0,0,0,156.0
2022-11-19,S001,P0001,156,12.45,5,497,16.43,1,Snowy,107.0,10.0,137.0,84.66666666666667,-3.9800000000000004,5,11,2022,1,1,2,239.0
2022-11-20,S001,P0001,239,38.68,10,268,40.98,1,Cloudy,156.0,107.0,10.0,91.0,-2.299999999999997,6,11,2022,1,1,0,16.0
2022-11-21,S001,P0001,16,10.26,0,257,8.24,1,Snowy,239.0,156.0,107.0,167.33333333333334,2.0199999999999996,0,11,2022,0,1,2,63.0
2022-11-22,S001,P0001,63,21.34,15,397,21.65,0,Snowy,16.0,239.0,156.0,137.0,-0.3099999999999987,1,11,2022,0,0,2,149.0
2022-11-23,S001,P0001,149,25.15,0,211,22.26,1,Snowy,63.0,16.0,239.0,106.0,2.889999999999997,2,11,2022,0,1,2,108.0
2022-11-24,S001,P0001,108,73.81,5,113,74.9,1,Cloudy,149.0,63.0,16.0,76.0,-1.0900000000000034,3,11,2022,0,1,0,268.0
2022-11-25,S001,P0001,268,26.58,15,269,22.12,1,Rainy,108.0,149.0,63.0,106.66666666666667,4.459999999999997,4,11,2022,0,1,1,72.0
2022-11-26,S001,P0001,72,11.7,10,142,16.7,0,Snowy,268.0,108.0,149.0,175.0,-5.0,5,11,2022,1,0,2,123.0
2022-11-27,S001,P0001,123,90.67,5,191,92.7,0,Cloudy,72.0,268.0,108.0,149.33333333333334,-2.030000000000001,6,11,2022,1,0,0,10.0
2022-11-28,S001,P0001,10,95.08,0,356,97.31,0,Rainy,123.0,72.0,268.0,154.33333333333334,-2.230000000000004,0,11,2022,0,0,1,18.0
2022-11-29,S001,P0001,18,15.67,15,210,19.11,1,Sunny,10.0,123.0,72.0,68.33333333333333,-3.4399999999999995,1,11,2022,0,1,3,381.0
2022-11-30,S001,P0001,381,83.03,15,500,81.75,1,Snowy,18.0,10.0,123.0,50.333333333333336,1.2800000000000011,2,11,2022,0,1,2,191.0
2022-12-01,S001,P0001,191,81.28,20,256,81.53,0,Cloudy,381.0,18.0,10.0,136.33333333333334,-0.25,3,12,2022,0,0,0,289.0
2022-12-02,S001,P0001,289,48.82,10,395,52.69,1,Cloudy,191.0,381.0,18.0,196.66666666666666,-3.8699999999999974,4,12,2022,0,1,0,7.0
2022-12-03,S001,P0001,7,26.42,20,186,29.98,0,Cloudy,289.0,191.0,381.0,287.0,-3.5599999999999987,5,12,2022,1,0,0,350.0
2022-12-04,S001,P0001,350,74.62,5,485,74.06,0,Sunny,7.0,289.0,191.0,162.33333333333334,0.5600000000000023,6,12,2022,1,0,3,6.0
2022-12-05,S001,P0001,6,52.57,10,174,50.77,1,Snowy,350.0,7.0,289.0,215.33333333333334,1.7999999999999972,0,12,2022,0,1,2,177.0
2022-12-06,S001,P0001,177,30.15,10,468,32.92,1,Snowy,6.0,350.0,7.0,121.0,-2.770000000000003,1,12,2022,0,1,2,90.0
2022-12-07,S001,P0001,90,47.24,0,191,45.83,0,Cloudy,177.0,6.0,350.0,177.66666666666666,1.4100000000000037,2,12,2022,0,0,0,281.0
2022-12-08,S001,P0001,281,53.04,20,348,54.87,1,Rainy,90.0,177.0,6.0,91.0,-1.8299999999999983,3,12,2022,0,1,1,311.0
2022-12-09,S001,P0001,311,36.96,0,311,40.26,0,Cloudy,281.0,90.0,177.0,182.66666666666666,-3.299999999999997,4,12,2022,0,0,0,80.0
2022-12-10,S001,P0001,80,90.18,0,456,85.83,0,Snowy,311.0,281.0,90.0,227.33333333333334,4.3500000000000085,5,12,2022,1,0,2,15.0
2022-12-11,S001,P0001,15,61.17,20,119,62.84,1,Snowy,80.0,311.0,281.0,224.0,-1.6700000000000017,6,12,2022,1,1,2,27.0
2022-12-12,S001,P0001,27,78.31,15,264,78.74,1,Sunny,15.0,80.0,311.0,135.33333333333334,-0.4299999999999926,0,12,2022,0,1,3,41.0
2022-12-13,S001,P0001,41,88.76,15,87,92.02,1,Snowy,27.0,15.0,80.0,40.666666666666664,-3.259999999999991,1,12,2022,0,1,2,94.0
2022-12-14,S001,P0001,94,61.64,10,261,57.47,0,Cloudy,41.0,27.0,15.0,27.666666666666668,4.170000000000002,2,12,2022,0,0,0,114.0
